company_id,company_key,company_name,company_name_variants,company_size,website,domain,industry,founded_in,founded_raw,description,company_type,annual_revenue,employee_total,company_email,linkedin_url,linkedin_description,state,ndis_direct_support,nursing_care_relevance,position_tier_best,people_count,support_coordinator_count,people_with_email_count,source_batch
2ad742367d95a794,mdpartner.com.au,My Disability Partner,,,https://mdpartner.com.au/,mdpartner.com.au,,,,,,,,,https://www.linkedin.com/company/my-disability-partner/,,NSW,No,Yes,A,2,2,1,Triple R NSW Campaign 3 Cold Export
dd014f7334dabb35,newcastlesocialworkers.com.au,Newcastle Social Workers,,,https://www.newcastlesocialworkers.com.au/,newcastlesocialworkers.com.au,,,,,,,,,https://www.linkedin.com/company/newcastle-social-workers/,,NSW,No,No,A,2,2,2,Triple R NSW Campaign 3 Cold Export
6e9849d6ae0f68c7,onside.com.au,OnSide NDIS,,,https://www.onside.com.au/,onside.com.au,,,,,,,,,,,VIC,No,No,A,2,2,0,Triple R VIC Campaign 3 Cold Export
4dd0b90e48da064e,peakcareservices.com.au,Peak Care Services,,,https://peakcareservices.com.au,peakcareservices.com.au,Home Health Care Services,,2001-11-20T12:00:00.000Z,,,,,,,,VIC,Yes,Yes,A,2,2,0,Triple R VIC Campaign 3 Cold Export
19eb202cb20e1ca9,platformto.com.au,Platform To,,2-10,https://platformto.com.au,platformto.com.au,Individual and Family Services,,,"Platform To: Your Local NDIS Disability Support Team on the Central Coast

Located on the Central Coast, Platform To is dedicated to enhancing the lives of individuals with disabilities. Our mission is to support people through life transitions by fostering connections, learning new skills, and contributing to the community. 

We provide high-quality direct supports, support coordination, participant respite, group programs, and community workshops.

Our services include:

	•	Finding employment
	•	Building a healthy lifestyle
	•	Exploring housing options
	•	Making new friends
	•	Gaining greater independence
	•	Moving out of home
	•	Developing social skills
	•	Learning to cook
	•	Starting volunteer work

Reach out today for more information",,,5,,https://www.linkedin.com/company/platform-to/,,NSW,Unclear,Yes,A,2,2,2,Triple R NSW Campaign 3 Cold Export
3e1041385ec471e2,sasd.com.au,Safe & Sound Disability,,2-10,https://sasd.com.au/,sasd.com.au,Hospitals and Health Care,,,,,,8,,https://www.linkedin.com/company/safensounddisablity/,,NSW,No,No,A,2,2,1,Triple R NSW Campaign 3 Cold Export
200fdcb1a13ec56c,scope.org.uk,Scope,,,https://www.scope.org.uk/,scope.org.uk,,,,,,,,,,,VIC,Unclear,No,A,2,2,0,Triple R VIC Campaign 3 Cold Export
8671cdef4a9cc9d7,shinebrightcare.com.au,ShineBright Care,Shinebright Care,,https://shinebrightcare.com.au,shinebrightcare.com.au,,,,,,,,,,,NSW,Yes,Yes,A,2,2,1,Triple R NSW Campaign 3 Cold Export
008d0a311b66c0f9,simplyhelping.com.au,Simply Helping,Marli and Moe,51-200,https://simplyhelping.com.au,simplyhelping.com.au,Individual and Family Services,,,"Simply Helping is a private provider of a suite of in-home care and support services to not only our elderly population, but also families and individuals living with a disability, clients of brokerage organisations and for those seeking services as a life-style choice.

Since 1998, we've steadily built our reputation for excellence and are expanding nationwide.

Our professional support extends to organisations, and both private or funded individuals.

Our teams of qualified and fully experienced carers are coordinated by our local managers responsible for service provision in their own regions.

This structure allows for greater involvement in support provision and much less bureaucracy in managing services. All our dedicated staff are trained, with ongoing support through mentoring and professional development programmes.

An active client and staff feedback system ensures continuous improvement and reinforces our client service commitment. Simply Helping applies insight to organisational, family and individual needs thus encouraging a professional, flexible and customised approach for each and every client.

Simply Helping also fully complies with the strict standards as set out by the Human Services Standards 2011, Certification National Standards for Disability Services 2013 Certification Department of Health and Human Services. The most recent surveillance audit took place on 26 and 27 September, 2016.

Our simple mission is to add value, meaning and dignity to the individual lives of others.",,,160,,https://www.linkedin.com/company/marli-and-moe/,,NSW,No,No,A,2,2,1,Triple R NSW Campaign 3 Cold Export
21ce023b28f32749,starcommunitycare.com.au,Star Community Care,,2-10,https://starcommunitycare.com.au,starcommunitycare.com.au,Mental Health Care,,2001-01-10T00:00:00.000Z,"Star Community Care services are person centred, holistic and respond to the needs and goals of our participants, their families and carers. We listen to you, and in partnership with you, we develop tailored programs and supports that ensure that you receive the type of supports you want, where you want them and when you want them. Our supports are tailored to assist you to live safely and comfortably at home and to actively enjoy your local community.",,,10,,https://www.linkedin.com/company/star-community-care/,,NSW,Unclear,No,A,2,2,2,Triple R NSW Campaign 3 Cold Export
f552252d2da5104e,sylvanvale.com.au,Sylvanvale,,201-500,https://sylvanvale.com.au,sylvanvale.com.au,Individual and Family Services,,,"Sylvanvale is a registered National Disability Insurance Scheme (NDIS) service provider committed to providing high-quality, customer-focused service to the people we support and their families. 

Our team is flexible and experienced, and love what they do. We work in partnership with clients and their families to ensure they have the support they need, when and where they want it.

As one of Australia’s largest not-for-profit disability service providers, working for Sylvanvale offers outstanding opportunities for career development and growth.

Every one of our dedicated staff plays an important role in supporting people with disability to achieve independence and reach their potential. We invest in our people so that we can support people with disability to live the life they choose.",,,221,,https://www.linkedin.com/company/sylvanvale/,,NSW,Unclear,Yes,A,2,2,2,Triple R NSW Campaign 3 Cold Export
a669e45b7ed347d1,deafconnect.org.au,The Deaf Society,Deaf Connect,201-500,https://deafconnect.org.au,deafconnect.org.au,Non-profit Organizations,,,"Deaf Connect is Australia’s largest whole-of-life Deaf organisation and the largest employer of Auslan users in the world. We are an NDIS registered service provider, a nationally recognised provider of in-home care for seniors, and a registered training organisation for accredited training in Auslan.

In 2020 the Boards of Deaf Services Limited and the Deaf Society announced their intention to merge and form a new entity support Deaf, hard of hearing and deafblind Australians.

Prior to this merger announcement Deaf Services Limited and the Deaf Society were the leading providers of support for the Deaf community in Queensland and New South Wales / ACT respectively. Deaf Connect recognises the vision, and heritage of our founding organisations and over 200 years of combined history and experience supporting the Deaf community.

With offices in Queensland, New South Wales, ACT and the Northern Territory, as well as staff in all States and Territories we are an organisation for all Deaf, Deafblind and hard of hearing Australians, as well as the family members and allies who support them.",,,340,,https://www.linkedin.com/company/deaf-connect-of-australia/,,NSW,Unclear,No,A,2,2,2,Triple R NSW Campaign 3 Cold Export
a90d4a85c76e7599,thc.org.au,The Housing Connection,,51-200,https://thc.org.au,thc.org.au,Civic and Social Organizations,,,"At The Housing Connection, people are central to everything we do. We support adults with intellectual and other disabilities to live valued and rewarding lives in the community. We provide support, tailored to each person to support them to achieve exceptional outcomes.",,,55,,https://www.linkedin.com/company/thehousingconnection/,,NSW,Unclear,Yes,A,2,2,2,Triple R NSW Campaign 3 Cold Export
9609877ef5509b35,theoakcollective.com,The Oak Collective,,,https://theoakcollective.com/,theoakcollective.com,Hospitals and Health Care,,2001-01-10T12:00:00.000Z,,,,,,,,VIC,Unclear,No,A,2,2,0,Triple R VIC Campaign 3 Cold Export
ed27bc4d8573eec1,yourjourneysc.com.au,Your Journey Support Coordination,,,https://www.yourjourneysc.com.au,yourjourneysc.com.au,,,,,,,,,,,VIC,Unclear,No,A,2,2,1,Triple R VIC Campaign 3 Cold Export
4bcc8ae2194545ef,gotozoe.org,Zoe Care and Support,,2-10,https://gotozoe.org/,gotozoe.org,Non-profit Organizations,,2001-01-10T00:00:00.000Z,"Supporting all NDIS participants in support coordination, to progress in achieving their NDIS goals, utilizing their NDIS plan to be supported in receiving quality of life.",,,2,,https://www.linkedin.com/company/zoe-care-and-support/,,NSW,No,No,A,2,2,1,Triple R NSW Campaign 3 Cold Export
9b1155fe3f4a7e15,futuresinsight.com.au,futures in sight,,2-10,https://www.futuresinsight.com.au/,futuresinsight.com.au,,,2001-01-10T00:00:00.000Z,,,,4,,https://www.linkedin.com/company/futures-in-sight/,,NSW,Unclear,Yes,A,2,2,1,Triple R NSW Campaign 3 Cold Export
017e22fc4e86cf44,ssi.org.au,Settlement Services International,SSI; Settlement services International; Wellspace Australia,1001-5000,https://ssi.org.au,ssi.org.au,Non-profit Organizations,,,"SSI is a national not-for-profit organisation providing life-changing human and social services.   

With community at the heart of everything we do, our purpose is to empower individuals, children, families and communities from diverse backgrounds and identities to fully participate in the economic, social, civic and diverse cultural life of Australia, creating a more equitable, resilient, enriched and inclusive society.   

Since 2018, Queensland-based Access Community Services has been part of the SSI family. And with the opening of our Victorian office that same year, SSI now provides an extensive footprint across the eastern coast of Australia.   

  

We realise that no one organisation can achieve social change in isolation. We partner with federal and state government departments and agencies, community-minded businesses and individuals, and we build relationships with domestic and global human-service led organisations and NFPs. We are an umbrella organisation for 15 migrant resource centres, multicultural services and specialist human-services agencies that work together on program delivery, advocacy and sector development.",,,3247,,https://www.linkedin.com/company/settlement-services-international/,,NSW,Yes,No,A,39,1,31,Triple R NSW Campaign 3 Cold Export
4dc5feeb77c89ce1,salvationarmy.org.au,The Salvation Army Australia,Anglicare Sydney; OASIS YOUTH SUPPORT NETWORK; SalvoCare,1001-5000,https://www.salvationarmy.org.au/,salvationarmy.org.au,Non-profit Organizations,,,"The Salvation Army is a Christian movement dedicated to sharing the love of Jesus.  

We share the love of Jesus by: 
Caring for people
Creating faith pathways
Building healthy communities
Working for justice 

The Salvation Army helps people in need through a wide variety of spiritual and humanitarian programs and is active in 128 countries. In Australia our services are as wide-ranging and diverse as the areas of need in the community. You can find out more at salvationarmy.org.au.

To view our social media terms of use, go to salvationarmy.org.au/socialmedia.",,,1894,,https://www.linkedin.com/company/the-salvation-army-australia/,,NSW,Yes,No,A,19,1,13,Triple R NSW Campaign 3 Cold Export
b09c214c3c27ef44,neaminational.org.au,Neami National,,501-1000,https://www.neaminational.org.au/,neaminational.org.au,Mental Health Care,,,"Hello, we’re Neami.  

We’re big believers in everyone having the opportunity to live a full life. We support people to achieve the wellbeing and mental health outcomes that matter to them. We provide services across Australia for mental health and wellbeing, housing and homelessness, and suicide prevention. 

For some people, this means having a stronger sense of self. For others, it may mean nurturing relationships or building the confidence to tackle tomorrow. We know this looks different for everyone, and we support people to improve their quality of life in a way that suits them. 

We’re proud to support 34,000 people living with mental health challenges each year and offer services across 40 different Indigenous lands. 

We value diversity and the lived and living experience of our workforce, the people we support and the communities we work with. We base everything we do on these people. 

We want to be an innovative employer of choice who leads the sector and brings together people from all backgrounds. Our shared purpose is to meaningfully support better mental health and wellbeing for individuals and communities. We provide a safe, supportive and flexible work environment. If you seek a career that aligns with your values and offers opportunities for professional growth and meaningful impact, join our team.  

Learn more at www.neaminational.org.au/careers  

Follow us: 

https://instagram.com/neami_national  

https://facebook.com/neaminational  

Read our social media guidelines: https://www.neaminational.org.au/social-media-guidelines/",,,831,,https://www.linkedin.com/company/neami/,,NSW,No,No,A,18,1,14,Triple R NSW Campaign 3 Cold Export
a47e1f0cef85e4ae,benevolent.org.au,The Benevolent Society,RSL LifeCare,501-1000,https://benevolent.org.au,benevolent.org.au,Individual and Family Services,,,"The Benevolent Society, operating since 1813, provides integrated support services to children, young people and families, older people, people with disability and carers.

We have more than 1,000 people-first practitioners working to help people live their life, their way. 

As one of Australia’s first charitable organisations, The Benevolent Society has pioneered positive social change and uses its practice wisdom to advocate for a just society.",,,952,,https://www.linkedin.com/company/the-benevolent-society/,,NSW,Unclear,Yes,A,16,1,14,Triple R NSW Campaign 3 Cold Export
f35b83d75ee272ab,barnardos.org.au,Barnardos Australia,Barnardo's Australia,201-500,https://barnardos.org.au,barnardos.org.au,Non-profit Organizations,,,"Barnardos Australia is a leading non-government, non-denominational child protection charity in Australia. 

We are committed to supporting Australia’s most vulnerable children and their families with quality services. 

We believe all children and young people deserve caring families in which they can grow safely and fulfil their potential.

We work together with children, young people and families to break the cycle of disadvantage, creating safe, nurturing and stable homes, connected to family and community. Our intensive family support programs combat family and domestic violence, drug and alcohol abuse, mental health, poverty and homelessness, to strengthen families and keep children safe at home. When this is not possible, we also provide safe homes for children through foster care and kinship care to give children a safe place to grow up and reach their potential. Since 1985 we have pioneered open adoption for non-Aboriginal children in NSW, giving children the permanency and security they need, for life.",,,356,,https://www.linkedin.com/company/barnardos-australia/,,NSW,Yes,No,A,12,1,7,Triple R NSW Campaign 3 Cold Export
2743e92e2c1633d1,vinnies.org.au,St Vincent de Paul Society NSW,St Vincent de Paul Society Australia; St Vincent de Paul Society Housing Australia; Vinnies Australia; Wayside Chapel,1001-5000,https://www.vinnies.org.au/nsw,vinnies.org.au,Non-profit Organizations,,,"The St Vincent de Paul Society NSW is a member and volunteer based organisation that has been assisting people experiencing disadvantage in NSW for over 135 years.

Our key areas of assistance include:
•	Housing and homelessness
•	Low-income Support
•	Health
•	Children and Education
•	Addiction
•	Refugees, Asylum Seekers and Migrants
•	Disability Support and Employment
•	Disaster Recovery

To find out more, visit: www.vinnies.org.au/nsw",,,1013,,https://www.linkedin.com/company/vinniesnsw/,,NSW,Yes,No,A,12,1,7,Triple R NSW Campaign 3 Cold Export
063b822c361b2ae6,mackillop.org.au,MacKillop Family Services,,,https://www.mackillop.org.au/,mackillop.org.au,Individual and Family Services,,,,,,,,,,VIC,Yes,Yes,A,11,1,3,Triple R VIC Campaign 3 Cold Export
8d374f7f5895d9f4,salvationarmyusa.org,The Salvation Army,Disability Australia Group; The Salvation Army Northern Division,10001+,https://salvationarmyusa.org,salvationarmyusa.org,Non-profit Organizations,,,"The Salvation Army is the nation's largest direct provider of social services. 

Annually, we help millions overcome poverty, addiction, and spiritual and economic hardships by preaching the gospel of Jesus Christ and meeting human needs in His name without discrimination in nearly every zip code. 

By providing food, shelter, eviction prevention assistance, emergency disaster relief, rehabilitation, after-school and summer youth programs, spiritual enrichment, and more, The Salvation Army is doing the most good at nearly 7,000 centers of operation around the country.

The Salvation Army, an international movement, is an evangelical part of the universal Christian church. Its message is based on the Bible. Its ministry is motivated by the love of God. Its mission is to preach the gospel of Jesus Christ and to meet human needs in His name without discrimination.",,,36972,,https://www.linkedin.com/company/salvationarmyus/,,NSW,Yes,No,A,11,1,3,Triple R NSW Campaign 3 Cold Export
